Sample_name,Hash,nReads
Locus_1_Sample-4-1_S23,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,314
Locus_1_Sample-4-1_S23,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,435
Locus_1_Sample-4-1_S23,d5cf90e2c41f2e765883724683d8e75066516b82,197
Locus_1_Sample-4-1_S23,d16946209d740efffdc258091dfdb82a577921e8,95
Locus_1_Sample-4-1_S23,1aefcd1ec0e9edfd07d63c3b4218c7bd7302bd11,1446
Locus_1_Sample-4-1_S23,135980f8555a66212fc22b44692694b2c4816851,447
Locus_1_Sample-4-1_S23,99ad40750dc44442450699ae2c8a5118380b3684,546
Locus_1_Sample-4-1_S23,0cddba1075bc3acab427343557ed33c42bbce251,469
Locus_1_Sample-4-1_S23,410a6fcdca1c4757b455a55be34ece73c4e9e8bd,1058
Locus_1_Sample-4-1_S23,da6611bdf29abfe5fdc07cc6f4ddeca606a2be14,469
Locus_1_Sample-4-1_S23,e28f91f88a8b680199e5ee0e1b7e3c4fd13af4d2,406
Locus_1_Sample-4-1_S23,6d0d3c3513a9341d8c1cf181130563721feb08a7,387
Locus_1_Sample-4-1_S23,4fe4af255e966e7ed9d6045461140a4f17765774,336
Locus_1_Sample-4-1_S23,4e23e5299896c9b4362621208d8093da0ac026ed,3
Locus_1_Sample-4-1_S23,49dc7e3d50bbb58114f496525bd5fefd3fac3236,300
Locus_1_Sample-4-1_S23,08f98deeea553694c5e7dd91c4816c5779b2b977,15
Locus_1_Sample-4-1_S23,2e8a652a7ab7d6ddb3a14a2fcdd7cb56cc9ea274,220
Locus_1_Sample-4-1_S23,ffdd7d5d6e0ad48ad801241c2d3198ae13ba2920,28
Locus_1_Sample-4-1_S23,d1365a4da6dca2d61b94525a39ba46d85b4bb8d4,4
Locus_1_Sample-4-1_S23,e08022f045a7b6de3952caf46e8cb642f6fa4af3,90
Locus_1_Sample-4-1_S23,e3fd2fa2e4d31b412795f1c1e9aabfad5be7a3c0,2
Locus_1_Sample-4-1_S23,0a23facf57968153f6c7650da174f66c7aa4de87,11
Locus_1_Sample-4-1_S23,a2a9b213273bf4d5f083980c79dc251c868f9deb,20
Locus_1_Sample-4-1_S23,6863fc08a93629b2f804b1b23847426ce50e799c,47
Locus_1_Sample-4-1_S23,3160369406ee01aee74aa44b603347d213a72372,64
Locus_1_Sample-4-1_S23,72093b68ccfd4c77f7e214f82f011d81fd425f5e,56
Locus_1_Sample-4-1_S23,a767fd5923ddb70296347600545437934cecea4b,17
Locus_1_Sample-4-2_S49,42737cd65bab38b57ea8949256ab1dbc59f5d054,8
Locus_1_Sample-4-2_S49,7edc82ae907368e2ba93f8d04552ca58def53f5b,32480
Locus_1_Sample-4-2_S49,fb9e5c5202fae1a633b37b3445673ef44e3ca891,2543
Locus_1_Sample-4-2_S49,c858030af9d3469e47d9b90f5fbe435774867677,2977
Locus_1_Sample-4-2_S49,92354c3d84e73f2fb87c115fcdcf9bc4518a1401,4100
Locus_1_Sample-4-2_S49,5679c766b0066bac89b0f2c5304d4d3272539bb0,5411
Locus_1_Sample-4-2_S49,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,408
Locus_1_Sample-4-2_S49,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,405
Locus_1_Sample-4-2_S49,1aefcd1ec0e9edfd07d63c3b4218c7bd7302bd11,463
Locus_1_Sample-4-2_S49,f1565bdad12daa27c10f267d489a6c70f172c10b,12
Locus_1_Sample-4-2_S49,f7dfd86a33c8194cdf922fc9708fc94ae4e858be,340
Locus_1_Sample-4-2_S49,f10f728edf88fb0d65eb90238908547c70020bc9,892
Locus_1_Sample-4-2_S49,c7dd3387fa8524dd92a9724b3a520f03a246e176,1263
Locus_1_Sample-4-2_S49,56e3b1e1e1096547e98ce3efadf9bcbea5de2b69,239
Locus_1_Sample-4-2_S49,e7caf36ccb801822a671154e0b6ecdc9b3700264,887
Locus_1_Sample-4-2_S49,2632ed69a062471107a730612b1126b5412c9ac6,1065
Locus_1_Sample-4-2_S49,73df267afd92e2ee63c7d842b1ad65e2656cad4e,853
Locus_1_Sample-4-2_S49,e1876af2e429d3d4b34173c425fa4465df5d5e50,467
Locus_1_Sample-4-2_S49,aa94fb7cdc7503329630d3d1763d7883d4783f7c,320
Locus_1_Sample-4-2_S49,6ebcb10b1939b7134cb688b8e9597f0b13198509,262
Locus_1_Sample-4-2_S49,08f98deeea553694c5e7dd91c4816c5779b2b977,85
Locus_1_Sample-4-2_S49,ffdd7d5d6e0ad48ad801241c2d3198ae13ba2920,21
Locus_1_Sample-4-2_S49,1f81c46b2854611667f2ec532f45d664efe2fefc,128
Locus_1_Sample-4-2_S49,ff9e66ac4c96dfc0a45508caf1fb513ed6dd7984,117
Locus_1_Sample-4-2_S49,67dd69aeacf4030bab2d03917b4694412f9266e3,108
Locus_1_Sample-4-2_S49,94d3411dc885fbf65620c512baa6545be63f1f4e,18
Locus_1_Sample-4-3_S75,7edc82ae907368e2ba93f8d04552ca58def53f5b,31585
Locus_1_Sample-4-3_S75,5dd046e872a3d4a2d69e5d74a88f680516715f9f,2562
Locus_1_Sample-4-3_S75,92354c3d84e73f2fb87c115fcdcf9bc4518a1401,13496
Locus_1_Sample-4-3_S75,dcd5c0624182972839c97ca4bb77e8fac0372896,1014
Locus_1_Sample-4-3_S75,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,395
Locus_1_Sample-4-3_S75,f2f3127460d6e7250abb6386cb0af25b9c264fc8,635
Locus_1_Sample-4-3_S75,5c2742984f6534155f7ed5c1f5f1346ccfb43cc1,1014
Locus_1_Sample-4-3_S75,bdb0117a6e27eeeb0304b4aff8b0d2d601086d85,571
Locus_1_Sample-4-3_S75,72d8dcf47b340563ad9b31105b612a349f084e30,373
Locus_1_Sample-4-3_S75,56e4c59f3c908e7f9ef513a646330a05f5808e56,305
Locus_1_Sample-4-3_S75,f3f4b05ce857bd9d5512e80d848f695b85ca2fec,434
Locus_1_Sample-4-3_S75,651066101cdc4aa164a3c54f2347e6a97beca4ff,345
Locus_1_Sample-4-3_S75,f044465f43b47003e7166c369722f4101d5661de,578
Locus_1_Sample-4-3_S75,8701e0dd0eedc349a88e91fa187be41d2d91022c,554
Locus_1_Sample-4-3_S75,334147c5629fa63d31cd50992e51abf35fb6b1cc,487
Locus_1_Sample-4-3_S75,d9b1f3d24c5f8752218f6bf04b3897852ced4597,467
Locus_1_Sample-4-3_S75,8d113ecdd04ff26c42569958d736c3cddf8392f4,454
Locus_1_Sample-4-3_S75,8c3e97598d2d687d2eafdd56e8c05012531a5f50,282
Locus_1_Sample-4-3_S75,0453b81bb44a5c5a080b23c3104b030bcb38bffe,267
Locus_1_Sample-4-3_S75,08f98deeea553694c5e7dd91c4816c5779b2b977,143
Locus_1_Sample-4-3_S75,d1365a4da6dca2d61b94525a39ba46d85b4bb8d4,20
Locus_1_Sample-4-3_S75,10b70c0e04c535745e80e78cd18b1dc5210e6ba3,110
Locus_1_Sample-4-3_S75,57b379174cad6e66682780baa0c2f02d9eb4a5ca,108
Locus_1_Sample-4-3_S75,60233b4b401cdf9f92dab40a8d2eb7a860ca5817,89
Locus_1_Sample-4-3_S75,7f798b0bbd805266c654c674de0fe684a55d77aa,65
Locus_1_Sample-4-3_S75,956b9743ee1ea3de1cba5aceee71f446b203dc3f,22
Locus_1_Sample-4-3_S75,87cf08b51bd34918de90cce9a8ec56c0b7c00e9f,2
Locus_1_Sample-48-1_S34,5dd046e872a3d4a2d69e5d74a88f680516715f9f,14
Locus_1_Sample-48-2_S60,7edc82ae907368e2ba93f8d04552ca58def53f5b,2313
Locus_1_Sample-48-2_S60,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,15579
Locus_1_Sample-48-2_S60,5dd046e872a3d4a2d69e5d74a88f680516715f9f,4834
Locus_1_Sample-48-2_S60,760fc3cb05911cd49affeee1052ade0166c54bc9,1494
Locus_1_Sample-48-2_S60,78bc87be1cb86ffd6ebb028518571db3bade8e4c,414
Locus_1_Sample-48-2_S60,3ebe7b5a3f047060193da6604224874497d27085,278
Locus_1_Sample-48-2_S60,7d3b2fd17279d4feb95be4890d9953a3f167d752,59
Locus_1_Sample-48-2_S60,c5c9292b1299f44d8ef53d164ecf420695e5f686,154
Locus_1_Sample-48-2_S60,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,117
Locus_1_Sample-48-2_S60,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,5726
Locus_1_Sample-48-2_S60,f2f3127460d6e7250abb6386cb0af25b9c264fc8,159
Locus_1_Sample-48-2_S60,f24e923466243dea18aade30cdbe520da3f7ec2d,225
Locus_1_Sample-48-2_S60,d16946209d740efffdc258091dfdb82a577921e8,332
Locus_1_Sample-48-2_S60,d20c0e33de9bc1ff5c17ecb93d25dde000fb56c8,118
Locus_1_Sample-48-2_S60,016017422aad96fb0e46701638f7197a9f953344,99
Locus_1_Sample-48-2_S60,f1565bdad12daa27c10f267d489a6c70f172c10b,17
Locus_1_Sample-48-2_S60,785d5ea044b77bcb8ec086517ac05d66e0e4572f,36
Locus_1_Sample-48-2_S60,6380b3f27494cbe5455ad21dbd01dd5dc8039c24,70
Locus_1_Sample-48-2_S60,abd7a68fba1d7144dd43cc1aca892acbd6b324a2,289
Locus_1_Sample-48-2_S60,0f76e4d2ae555203d6ae5c3b9b00fa559ec2d874,206
Locus_1_Sample-48-2_S60,d1365a4da6dca2d61b94525a39ba46d85b4bb8d4,8
Locus_1_Sample-48-2_S60,ddb21566b1ffe3142e57f7d314639dea61a5180a,178
Locus_1_Sample-48-2_S60,0a23facf57968153f6c7650da174f66c7aa4de87,12
Locus_1_Sample-48-2_S60,f66fd7ede10eed2a628494c0bd230c923707b3c6,152
Locus_1_Sample-48-2_S60,56c7daab7e504435f3e53cad0fd5996d2507fd67,41
Locus_1_Sample-48-2_S60,d8afb89e2b86519f0e22096dc77c24d715605e28,5
Locus_1_Sample-48-2_S60,33c43ac397f4867c5a043eb465039e38ff0807a4,3
Locus_1_Sample-48-3_S86,42737cd65bab38b57ea8949256ab1dbc59f5d054,7
Locus_1_Sample-48-3_S86,7edc82ae907368e2ba93f8d04552ca58def53f5b,224
Locus_1_Sample-48-3_S86,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,155
Locus_1_Sample-48-3_S86,5dd046e872a3d4a2d69e5d74a88f680516715f9f,312
Locus_1_Sample-48-3_S86,760fc3cb05911cd49affeee1052ade0166c54bc9,28
Locus_1_Sample-48-3_S86,78bc87be1cb86ffd6ebb028518571db3bade8e4c,1769
Locus_1_Sample-48-3_S86,100fda5174b43042ae1cc81916acdce81e9b2d21,6
Locus_1_Sample-48-3_S86,99556b5f607948be9fdc3921655d9da0939a58a6,75
Locus_1_Sample-48-3_S86,a9189cb7ffcb95b3659cbc7cbdb50bfb778316b6,23
Locus_1_Sample-48-3_S86,92354c3d84e73f2fb87c115fcdcf9bc4518a1401,12
Locus_1_Sample-48-3_S86,f1565bdad12daa27c10f267d489a6c70f172c10b,52
Locus_1_Sample-48-3_S86,9c2923cb4e4000f3edbec132c87cc650bca89288,3
Locus_1_Sample-49-1_S35,42737cd65bab38b57ea8949256ab1dbc59f5d054,26
Locus_1_Sample-49-1_S35,7edc82ae907368e2ba93f8d04552ca58def53f5b,256
Locus_1_Sample-49-1_S35,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,11774
Locus_1_Sample-49-1_S35,5dd046e872a3d4a2d69e5d74a88f680516715f9f,32281
Locus_1_Sample-49-1_S35,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,3
Locus_1_Sample-49-1_S35,e4fb935347c936e9f780f29f7580526ffeb5ac44,14
Locus_1_Sample-49-1_S35,d16946209d740efffdc258091dfdb82a577921e8,174
Locus_1_Sample-49-1_S35,016017422aad96fb0e46701638f7197a9f953344,432
Locus_1_Sample-49-1_S35,f1565bdad12daa27c10f267d489a6c70f172c10b,114
Locus_1_Sample-49-1_S35,82f300af404c8a1f02439386fecbdc7bfe1b45e5,715
Locus_1_Sample-49-1_S35,93b0ef4c8ce273218a5d5bb9e0a69d31b6c69e6d,646
Locus_1_Sample-49-1_S35,aef85f6faacf9ebe84221a6b6a155fa41ae8f9d1,355
Locus_1_Sample-49-1_S35,e3fd2fa2e4d31b412795f1c1e9aabfad5be7a3c0,8
Locus_1_Sample-49-1_S35,4a73b122466944643ddc8f80b172ed2c836fb2aa,181
Locus_1_Sample-49-1_S35,a2a9b213273bf4d5f083980c79dc251c868f9deb,6
Locus_1_Sample-49-2_S61,42737cd65bab38b57ea8949256ab1dbc59f5d054,6
Locus_1_Sample-49-2_S61,7edc82ae907368e2ba93f8d04552ca58def53f5b,2555
Locus_1_Sample-49-2_S61,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,13326
Locus_1_Sample-49-2_S61,5dd046e872a3d4a2d69e5d74a88f680516715f9f,671
Locus_1_Sample-49-2_S61,760fc3cb05911cd49affeee1052ade0166c54bc9,66
Locus_1_Sample-49-2_S61,78bc87be1cb86ffd6ebb028518571db3bade8e4c,176
Locus_1_Sample-49-2_S61,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,248
Locus_1_Sample-49-2_S61,ced0bbb66eee53beb4705198548aa6f7fca78ba8,40
Locus_1_Sample-49-2_S61,f24e923466243dea18aade30cdbe520da3f7ec2d,116
Locus_1_Sample-49-2_S61,d16946209d740efffdc258091dfdb82a577921e8,284
Locus_1_Sample-49-2_S61,1bc9604560a063ab74b223697d3a810c31f18a18,4551
Locus_1_Sample-49-2_S61,a576955e2358a9793040a7f933d51c9c642e1385,1162
Locus_1_Sample-49-2_S61,3e499e8489bf81cb85612cb60b1d6dc9de726d21,408
Locus_1_Sample-49-2_S61,00398afeac65d4e91deb5a4aec1ab234aca61e58,175
Locus_1_Sample-49-2_S61,3c347e82107d2bbaace9b50b7883618acda505e1,40
Locus_1_Sample-49-3_S87,7edc82ae907368e2ba93f8d04552ca58def53f5b,9203
Locus_1_Sample-49-3_S87,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,7200
Locus_1_Sample-49-3_S87,5dd046e872a3d4a2d69e5d74a88f680516715f9f,10212
Locus_1_Sample-49-3_S87,760fc3cb05911cd49affeee1052ade0166c54bc9,3431
Locus_1_Sample-49-3_S87,99556b5f607948be9fdc3921655d9da0939a58a6,778
Locus_1_Sample-49-3_S87,a9189cb7ffcb95b3659cbc7cbdb50bfb778316b6,12732
Locus_1_Sample-49-3_S87,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,114
Locus_1_Sample-49-3_S87,ced0bbb66eee53beb4705198548aa6f7fca78ba8,7356
Locus_1_Sample-49-3_S87,d16946209d740efffdc258091dfdb82a577921e8,104
Locus_1_Sample-49-3_S87,016017422aad96fb0e46701638f7197a9f953344,206
Locus_1_Sample-49-3_S87,f1565bdad12daa27c10f267d489a6c70f172c10b,31
Locus_1_Sample-49-3_S87,c13247d98b2ccf82875790efcbbc384218f85bfb,1599
Locus_1_Sample-49-3_S87,45583b2e75935f07b9c1999e5f0200283c24a7a0,590
Locus_1_Sample-49-3_S87,901570f7dfd66f87bb4d9b51f0717af80e282bdb,492
Locus_1_Sample-49-3_S87,89dfe5eaa8e9712d1d0bc8cda2701e5da0c800dd,201
Locus_1_Sample-49-3_S87,10e03faf9e3b9d992096ffe302b8b3cfd72522cb,341
Locus_1_Sample-49-3_S87,6686c3ff4f1ec2cda98dd7bbdbe0ac3933e4dffc,278
Locus_1_Sample-49-3_S87,e7b26742030265bb9ca27a998a6e1286c45cb26e,237
Locus_1_Sample-49-3_S87,3aad25a815ee0462285c0278d01586fb173d690e,192
Locus_1_Sample-49-3_S87,ead0d5e53be05fc3e9ed0aa4ea9a351cad3a4b62,143
Locus_1_Sample-49-3_S87,10b4ebcf696e4b7278d5de47651ddb91c6b61743,67
Locus_1_Sample-5-1_S24,7edc82ae907368e2ba93f8d04552ca58def53f5b,7360
Locus_1_Sample-5-1_S24,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,5192
Locus_1_Sample-5-1_S24,5dd046e872a3d4a2d69e5d74a88f680516715f9f,2626
Locus_1_Sample-5-1_S24,760fc3cb05911cd49affeee1052ade0166c54bc9,23
Locus_1_Sample-5-1_S24,100fda5174b43042ae1cc81916acdce81e9b2d21,24
Locus_1_Sample-5-1_S24,c858030af9d3469e47d9b90f5fbe435774867677,483
Locus_1_Sample-5-1_S24,4aaeecd917e0d3bee9806e302d4a31f6a57e2d9c,3790
Locus_1_Sample-5-1_S24,92354c3d84e73f2fb87c115fcdcf9bc4518a1401,11
Locus_1_Sample-5-1_S24,b23a79d58ecab99b9d0aa982da02816037a52b09,11
Locus_1_Sample-5-1_S24,7ea6e77ed4ea2c8194e89dfae29c3bc672e35e61,912
Locus_1_Sample-5-1_S24,dedcccf3af880f87f1400f62e1e3e34c4e92fff9,930
Locus_1_Sample-5-1_S24,82f300af404c8a1f02439386fecbdc7bfe1b45e5,39
Locus_1_Sample-5-1_S24,783a0aa5ecaf9fa73517b749ccfe004c3062d0aa,127
Locus_1_Sample-5-1_S24,1e42016d41285037467d1721f8fa8b863b4dc8e5,116
Locus_1_Sample-5-1_S24,19c1731b40bb44e8bc3ddc34f0243c7d30c4974f,231
Locus_1_Sample-5-1_S24,65a7986d45908fb8edff7f77378edc36d2645c0a,162
Locus_1_Sample-5-1_S24,8cd60abb76e86a5f1b80a5cff22b6f777d7bc8c1,63
Locus_1_Sample-5-2_S50,7edc82ae907368e2ba93f8d04552ca58def53f5b,11724
Locus_1_Sample-5-2_S50,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,3157
Locus_1_Sample-5-2_S50,5dd046e872a3d4a2d69e5d74a88f680516715f9f,1708
Locus_1_Sample-5-2_S50,cd8e7d35230f022b65884e3bb0ad7ed2bdd325a5,718
Locus_1_Sample-5-2_S50,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,194
Locus_1_Sample-5-2_S50,3cf5d19c7e85519f354153a81bb1d2d2ba91a156,7381
Locus_1_Sample-5-2_S50,3603946643485cfbfaa736fa239ec37f541ee1a6,642
Locus_1_Sample-5-2_S50,1bc9604560a063ab74b223697d3a810c31f18a18,87
Locus_1_Sample-5-2_S50,016017422aad96fb0e46701638f7197a9f953344,26
Locus_1_Sample-5-2_S50,6ad83ad48534100928194b9834d0a918c9db4b0d,1813
Locus_1_Sample-5-2_S50,89dfe5eaa8e9712d1d0bc8cda2701e5da0c800dd,241
Locus_1_Sample-5-2_S50,bd3101a09aed8b14c98007660ecb5d611a457ceb,300
Locus_1_Sample-5-2_S50,732c5277dba77cf56a2f688abca7430e99b064b2,250
Locus_1_Sample-5-2_S50,ffdd7d5d6e0ad48ad801241c2d3198ae13ba2920,13
Locus_1_Sample-5-2_S50,d1365a4da6dca2d61b94525a39ba46d85b4bb8d4,16
Locus_1_Sample-5-2_S50,e3fd2fa2e4d31b412795f1c1e9aabfad5be7a3c0,5
Locus_1_Sample-5-2_S50,71a41b3766cc8a43831e5515c8f37a5cae438770,172
Locus_1_Sample-5-2_S50,0a23facf57968153f6c7650da174f66c7aa4de87,7
Locus_1_Sample-5-2_S50,9b02846fcb399c74fb88b4ee248e5add10532530,154
Locus_1_Sample-5-2_S50,a2a9b213273bf4d5f083980c79dc251c868f9deb,9
Locus_1_Sample-5-2_S50,b54e86b0148967b703d4b32acf895fc3049932e8,117
Locus_1_Sample-5-2_S50,706db7741c4eb7fa78fe6dfa94b7aa86403d17da,105
Locus_1_Sample-5-2_S50,f0309a976a8f61ef7e1b4c44bac0fdde6f51fb02,66
Locus_1_Sample-5-2_S50,3c3c0281d14fe7ee03a0fb01d16ac09a5d109c81,43
Locus_1_Sample-5-3_S76,7edc82ae907368e2ba93f8d04552ca58def53f5b,9063
Locus_1_Sample-5-3_S76,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,26855
Locus_1_Sample-5-3_S76,5dd046e872a3d4a2d69e5d74a88f680516715f9f,13493
Locus_1_Sample-5-3_S76,fb9e5c5202fae1a633b37b3445673ef44e3ca891,4005
Locus_1_Sample-5-3_S76,760fc3cb05911cd49affeee1052ade0166c54bc9,15
Locus_1_Sample-5-3_S76,100fda5174b43042ae1cc81916acdce81e9b2d21,61
Locus_1_Sample-5-3_S76,c858030af9d3469e47d9b90f5fbe435774867677,2589
Locus_1_Sample-5-3_S76,a9189cb7ffcb95b3659cbc7cbdb50bfb778316b6,88
Locus_1_Sample-5-3_S76,92354c3d84e73f2fb87c115fcdcf9bc4518a1401,118
Locus_1_Sample-5-3_S76,cd8e7d35230f022b65884e3bb0ad7ed2bdd325a5,11532
Locus_1_Sample-5-3_S76,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,111
Locus_1_Sample-5-3_S76,ad6ba130f37151ceadf230c16ac5f967407bb315,4
Locus_1_Sample-5-3_S76,d16946209d740efffdc258091dfdb82a577921e8,265
Locus_1_Sample-5-3_S76,016017422aad96fb0e46701638f7197a9f953344,102
Locus_1_Sample-5-3_S76,f1565bdad12daa27c10f267d489a6c70f172c10b,27
Locus_1_Sample-5-3_S76,5098a46bf32dc554058f3ae04b06891229c45e1c,3978
Locus_1_Sample-5-3_S76,56e3b1e1e1096547e98ce3efadf9bcbea5de2b69,253
Locus_1_Sample-5-3_S76,cbacb54dc54927ccfad5e67d9a7ef1b2084868b7,835
Locus_1_Sample-5-3_S76,4152ac722579e700e5da3eb2dc328a1728cee09c,295
Locus_1_Sample-5-3_S76,87622426cc807a3279e3737ba0f8ddf50c109df4,462
Locus_1_Sample-5-3_S76,f674345b2658b213998751509b2ab7303a43a77c,359
Locus_1_Sample-5-3_S76,f9eacb9f93e34f1526fb4abfb404c7aa9f1e8fe9,255
Locus_1_Sample-5-3_S76,d1365a4da6dca2d61b94525a39ba46d85b4bb8d4,8
Locus_1_Sample-5-3_S76,c327bbe0bf1484992dd01f85232e42c54a2d1521,202
Locus_1_Sample-5-3_S76,e3fd2fa2e4d31b412795f1c1e9aabfad5be7a3c0,8
Locus_1_Sample-5-3_S76,0a23facf57968153f6c7650da174f66c7aa4de87,8
Locus_1_Sample-5-3_S76,a2a9b213273bf4d5f083980c79dc251c868f9deb,5
Locus_1_Sample-5-3_S76,1a3b2ed6bd6fc545d0c0b0583c225e9cea05c692,105
Locus_1_Sample-5-3_S76,0154ba472a1209608797d5605779f484afe91a11,4
Locus_1_Sample-5-3_S76,07445c27d9f0da9257e49fe039110f2b3e8d0efe,17
Locus_1_Sample-5-3_S76,c95040d2e2248e75d8cae94b9d0500e00f406def,6
Locus_1_Sample-6-1_S25,7edc82ae907368e2ba93f8d04552ca58def53f5b,5102
Locus_1_Sample-6-1_S25,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,9962
Locus_1_Sample-6-1_S25,5dd046e872a3d4a2d69e5d74a88f680516715f9f,384
Locus_1_Sample-6-1_S25,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,23
Locus_1_Sample-6-1_S25,fb9e5c5202fae1a633b37b3445673ef44e3ca891,13
Locus_1_Sample-6-1_S25,760fc3cb05911cd49affeee1052ade0166c54bc9,16
Locus_1_Sample-6-1_S25,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,3873
Locus_1_Sample-6-1_S25,100fda5174b43042ae1cc81916acdce81e9b2d21,43
Locus_1_Sample-6-1_S25,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,3711
Locus_1_Sample-6-1_S25,c858030af9d3469e47d9b90f5fbe435774867677,115
Locus_1_Sample-6-1_S25,173759873e90255dcfbff192f8a87faea35bf8fb,4
Locus_1_Sample-6-1_S25,1d95dbb601a3f790ec264e4df021a0d37a7ff29a,50
Locus_1_Sample-6-1_S25,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,1058
Locus_1_Sample-6-1_S25,452664a3e68d8afd0a9ad25581cb6d0e50a5a271,5
Locus_1_Sample-6-1_S25,d16946209d740efffdc258091dfdb82a577921e8,96
Locus_1_Sample-6-1_S25,fc7c6e8ca5d53048d3955f4c5f5724ce055b2814,9
Locus_1_Sample-6-1_S25,b23a79d58ecab99b9d0aa982da02816037a52b09,43
Locus_1_Sample-6-1_S25,0cddba1075bc3acab427343557ed33c42bbce251,137
Locus_1_Sample-6-1_S25,d24ce179c25b6cae3ebdf8dc0c37b3c669485eb5,666
Locus_1_Sample-6-1_S25,ae2f6d17fdccbc6153f85d91d2b998932d05f1c6,26
Locus_1_Sample-6-1_S25,d1365a4da6dca2d61b94525a39ba46d85b4bb8d4,1
Locus_1_Sample-6-1_S25,0a23facf57968153f6c7650da174f66c7aa4de87,17
Locus_1_Sample-6-1_S25,5083177e95ef60fbf16a659cf6995c6e2aa565c7,134
Locus_1_Sample-6-1_S25,9a95ac4d43e586df77e0205d8791f37490bc5962,123
Locus_1_Sample-6-1_S25,210565f260bfd933513d4334e8829ed59ddc132a,19
Locus_1_Sample-6-1_S25,55151f16a764c081d58485efe1a6580c579afa83,105
Locus_1_Sample-6-1_S25,56c7daab7e504435f3e53cad0fd5996d2507fd67,13
Locus_1_Sample-6-1_S25,1805743b1051a3a1ebb694457e31b7e5d65cea9f,49
Locus_1_Sample-6-1_S25,9e6ac960800c0eb28d8774841329b768042bbd55,45
Locus_1_Sample-6-1_S25,312d23051fe175ac16132478622b8defc4a9fd55,26
Locus_1_Sample-6-1_S25,6b565a573c386c87f09ca0120b51489742870235,3
Locus_1_Sample-6-1_S25,e90d7606c6c5d3cca5624e6ba2cb268d95b5286f,5
Locus_1_Sample-6-2_S51,7edc82ae907368e2ba93f8d04552ca58def53f5b,11359
Locus_1_Sample-6-2_S51,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,13148
Locus_1_Sample-6-2_S51,5dd046e872a3d4a2d69e5d74a88f680516715f9f,6508
Locus_1_Sample-6-2_S51,fb9e5c5202fae1a633b37b3445673ef44e3ca891,4775
Locus_1_Sample-6-2_S51,78bc87be1cb86ffd6ebb028518571db3bade8e4c,1029
Locus_1_Sample-6-2_S51,c858030af9d3469e47d9b90f5fbe435774867677,577
Locus_1_Sample-6-2_S51,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,1148
Locus_1_Sample-6-2_S51,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,159
Locus_1_Sample-6-2_S51,d16946209d740efffdc258091dfdb82a577921e8,174
Locus_1_Sample-6-2_S51,013b674e11fac586acdb7758ab1484cf569cdfd9,373
Locus_1_Sample-6-2_S51,016017422aad96fb0e46701638f7197a9f953344,81
Locus_1_Sample-6-2_S51,f1565bdad12daa27c10f267d489a6c70f172c10b,16
Locus_1_Sample-6-2_S51,49f6c9e28f7e359a298866e1fe052a5a44fb8d59,657
Locus_1_Sample-6-2_S51,d76d41b4f1656bfb48f8994bff965edc9e5e7a20,614
Locus_1_Sample-6-2_S51,99769d2227c400d7a3759f93d51842d4e0697850,427
Locus_1_Sample-6-2_S51,9b4f17bbb26c8af1a51a3008be4942433a5ea596,346
Locus_1_Sample-6-2_S51,ffdd7d5d6e0ad48ad801241c2d3198ae13ba2920,10
Locus_1_Sample-6-2_S51,d1365a4da6dca2d61b94525a39ba46d85b4bb8d4,10
Locus_1_Sample-6-2_S51,d175546350cca35fdd991414d6d2fb23b897cf67,191
Locus_1_Sample-6-2_S51,e3fd2fa2e4d31b412795f1c1e9aabfad5be7a3c0,15
Locus_1_Sample-6-2_S51,0a23facf57968153f6c7650da174f66c7aa4de87,26
Locus_1_Sample-6-2_S51,a2a9b213273bf4d5f083980c79dc251c868f9deb,22
Locus_1_Sample-6-2_S51,9ea0bdb3d19e41801d5be033e795e90556542779,118
Locus_1_Sample-6-2_S51,fca88ae81560a5f836adb24ca220e2f84da31ad2,37
